artist,song,lyrics,stop_words_percentage,dictionary_words_percentage,TTR,ood_words_count,tempo,instruments,notes
elton john,candle in the wind,goodbye norma jean & though i never knew you at all & you had the grace to hold yourself & while those around you crawled & they crawled out of the woodwork & and they whispered into your brain & they set you on the treadmill & and they made you change your name & and it seems to me you lived your life & like a candle in the wind & never knowing who to cling to & when the rain set in & and i would liked to have known you & but i was just a kid & your candle burned out long before & your legend ever did & loneliness was tough & the toughest role you ever played & hollywood created a superstar & and pain was the price you paid & even when you died & oh the press still hounded you & all the papers had to say & was that marilyn was found in the nude & and it seems to me you lived your life & like a candle in the wind & never knowing who to cling to & when the rain set in & and i would liked to have known you & but i was just a kid & your candle burned out long before & your legend ever did & goodbye norma jean & though i never knew you at all & you had the grace to hold yourself & while those around you crawled & goodbye norma jean & from the young man in the twenty second row & who sees you as something as more than sexual & more than just our marilyn monroe & and it seems to me you lived your life & like a candle in the wind & never knowing who to cling to & when the rain set in & and i would liked to have known you & but i was just a kid & your candle burned out long before & your legend ever did & the candle burned out long before & your legend ever did &,48.57142857142857,77.71428571428571,29.142857142857142,78.0,244.87456870278177,"[0, 35, 73, 25, 29, 30, 53, 52]","[42, 42, 42, 42, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 45, 43, 43, 41, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 35, 44, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 35, 44, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 35, 44, 35, 44, 44, 38, 44, 44, 38, 44, 38, 35, 38, 38, 45, 43, 35, 51, 44, 38, 44, 44, 35, 35, 44, 44, 38, 44, 35, 44, 35, 44, 35, 44, 38, 44, 35, 44, 44, 35, 44, 48, 47, 45, 35, 35, 44, 44, 38, 44, 35, 44, 35, 44, 44, 38, 44, 35, 44, 35, 44, 38, 46, 35, 44, 38, 47, 45, 35, 49, 44, 38, 44, 44, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 38, 44, 38, 47, 45, 43, 41, 35, 49, 44, 38, 44, 44, 44, 44, 35, 44, 38, 44, 38, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 35, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 35, 44, 38, 44, 44, 35, 44, 35, 44, 38, 44, 35, 44, 44, 35, 44, 38, 44, 44, 35, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 35, 44, 38, 44, 35, 44, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 35, 44, 38, 44, 44, 35, 44, 38, 44, 38, 38, 44, 38, 35, 38, 44, 48, 35, 44, 48, 47, 44, 47, 45, 44, 45, 43, 43, 44, 41, 35, 59, 59, 38, 59, 59, 35, 59, 59, 38, 59, 59, 35, 35, 59, 59, 38, 59, 59, 35, 59, 35, 59, 38, 59, 35, 59, 35, 59, 59, 38, 59, 59, 35, 59, 59, 38, 59, 59, 35, 59, 38, 59, 38, 45, 45, 35, 43, 43, 41, 41, 41, 35, 51, 44, 38, 44, 44, 35, 44, 44, 38, 44, 35, 44, 35, 44, 44, 38, 44, 44, 35, 44, 43, 44, 38, 44, 47, 44, 45, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 44, 35, 44, 44, 38, 44, 47, 45, 43, 44, 35, 51, 44, 38, 44, 44, 44, 44, 38, 44, 44, 35, 35, 44, 44, 38, 44, 44, 35, 44, 38, 44, 38, 44, 47, 47, 44, 45, 35, 49, 59, 59, 59, 59, 45, 38, 38, 43, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 35, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 44, 59, 38, 44, 59, 35, 44, 59, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 35, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 38, 44, 59, 38, 44, 59, 35, 35, 44, 59, 35, 44, 59, 47, 44, 45, 38, 44, 45, 43, 44, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 35, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 44, 59, 38, 44, 59, 35, 35, 44, 59, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 35, 44, 59, 38, 44, 59, 35, 44, 59, 35, 44, 59, 44, 44, 47, 45, 44, 45, 43, 43, 44, 35, 38, 44, 38, 35, 44, 45, 45, 35, 43, 44, 43, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 35, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 38, 44, 59, 48, 35, 44, 38, 38, 44, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 35, 44, 59, 38, 44, 41, 41, 44, 38, 44, 38, 38, 38, 35, 44, 38, 38, 44, 47, 38, 44, 38, 35, 44, 59, 44, 59, 38, 44, 59, 35, 44, 59, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 38, 38, 44, 35, 38, 44, 38, 35, 44, 45, 45, 35, 43, 44, 43, 35, 41, 44, 41, 35, 38, 44, 38, 38, 38, 38, 44, 38, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 38, 38, 44, 45, 44, 45, 43, 43, 44, 35, 49, 44, 59, 38, 44, 59, 44, 59, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 44, 59, 38, 44, 59, 44, 59, 35, 44, 59, 38, 38, 44, 45, 44, 45, 43, 43, 44, 35, 49]"
gerry rafferty,baker street,winding your way down on baker street & lite in your head and dead on your feet & well another crazy day you drink the night away & and forget about everything & this city desert makes you feel so cold & its got so many people but its got no soul & and it's taken you so long to find out you were wrong & when you thought it held everything. & you used to think that it was so easy & you used to say that it was so easy & but you're tryin you're tryin now & another year and then you'd be happy & just one more year and then you'd be happy & but you're cryin' you're cryin' now & way down the street there's a light in his place & you open the door he's got that look on his face & and he asks you where you've been you tell him who you've seen & and you talk about anything & he's got this dream about buyin' some land & he's gonna give up the booze and the one night stands & and then he'll settle down it's a quiet little town & and forget about everything & but you know he'll always keep moving & you know he's never gonna stop moving & 'cause he's rollin & he's the rolling stone & and when you wake up it's a new morning & the sun is shining it's a new morning & and you're going you're going home &,44.921875,73.828125,48.4375,67.0,249.7056226081836,"[24, 4, 0, 0, 18, 33, 65, 66]","[73, 71, 69, 69, 69, 66, 69, 69, 69, 73, 71, 69, 69, 69, 69, 69, 69, 69, 69, 66, 67, 67, 67, 67, 67, 64, 57, 67, 67, 67, 67, 69, 67, 67, 66, 67, 66, 66, 66, 67, 66, 73, 71, 69, 69, 69, 69, 66, 69, 69, 71, 66, 69, 73, 71, 69, 69, 69, 69, 69, 69, 69, 69, 69, 66, 67, 67, 67, 67, 67, 64, 57, 67, 67, 67, 67, 69, 67, 66, 67, 66, 66, 66, 67, 66, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 67, 74, 72, 67, 74, 71, 67, 69, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 67, 74, 72, 67, 74, 71, 67, 69, 73, 71, 69, 69, 69, 66, 69, 69, 69, 71, 64, 73, 71, 69, 69, 69, 69, 69, 69, 69, 69, 71, 69, 66, 67, 67, 67, 67, 67, 64, 57, 67, 67, 67, 67, 69, 67, 67, 66, 67, 66, 66, 66, 67, 66, 73, 71, 69, 69, 69, 69, 66, 69, 69, 69, 64, 66, 69, 73, 71, 69, 69, 69, 64, 66, 69, 69, 69, 66, 67, 67, 67, 67, 67, 64, 57, 67, 67, 67, 67, 69, 67, 67, 66, 67, 66, 66, 66, 67, 66, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 67, 74, 72, 67, 74, 71, 71, 67, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 69, 72, 71, 72, 71, 72, 71, 72, 71, 72, 67, 74, 72, 67, 74, 71, 67, 69]"
gerry rafferty,right down the line,you know i need your love & you've got that hold over me & long as i've got your love & you know that i'll never leave & when i wanted you to share my life & i had no doubt in my mind & and it's been you woman & right down the line & i know how much i lean on you & only you can see & the changes that i've been through & have left a mark on me & you've been as constant as a northern star & the brightest light that shines & it's been you woman right down the line & i just want to say this is my way & of tellin' you everything & i could never say before & yeah this is my way of tellin' you & that every day i'm lovin' you so much more & 'cause you believed in me through my darkest night & put somethin' better inside of me & you brought me into the light & threw away all those crazy dreams & i put them all behind & and it was you woman & right down the line & i just want to say this is my way of tellin' you everything & i could never say before & yeah this is my way of tellin' you & everything i could never say before & yeah this is my way of tellin' you & that every day i'm lovin' you so much more &,48.60557768924303,76.89243027888446,37.84860557768924,58.0,247.83105213956725,"[16, 27, 1, 34, 6, 26, 75, 75]","[57, 64, 72, 69, 62, 55, 71, 67, 71, 64, 67, 52, 64, 67, 48, 72, 57, 72, 64, 69, 62, 67, 55, 71, 71, 67, 64, 52, 72, 67, 64, 48, 57, 69, 72, 64, 62, 71, 67, 55, 71, 67, 64, 52, 72, 48, 67, 64, 62, 67, 55, 71, 62, 69, 66, 50, 52, 67, 71, 64, 50, 71, 67, 62, 48, 67, 64, 72, 57, 64, 72, 69, 62, 55, 71, 67, 71, 64, 67, 52, 64, 67, 48, 72, 57, 72, 64, 69, 62, 67, 55, 71, 71, 67, 64, 52, 72, 67, 64, 48, 57, 69, 72, 64, 62, 71, 67, 55, 71, 67, 64, 52, 72, 48, 67, 64, 62, 67, 55, 71, 62, 69, 66, 50, 52, 67, 71, 64, 50, 71, 67, 62, 48, 67, 64, 72, 57, 64, 72, 69, 62, 55, 71, 67, 71, 64, 67, 52, 64, 67, 48, 72, 57, 72, 64, 69, 62, 67, 55, 71, 71, 67, 64, 52, 72, 67, 64, 48, 57, 69, 72, 64, 62, 71, 67, 55, 71, 67, 64, 52, 72, 48, 67, 64, 62, 67, 55, 71, 62, 69, 66, 50, 52, 67, 71, 64, 50, 71, 67, 62, 48, 67, 64, 72, 64, 73, 69, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 64, 69, 72, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 57, 64, 72, 69, 62, 55, 71, 67, 71, 64, 67, 52, 64, 67, 48, 72, 57, 72, 64, 69, 62, 67, 55, 71, 71, 67, 64, 52, 72, 67, 64, 48, 57, 69, 72, 64, 62, 71, 67, 55, 71, 67, 64, 52, 72, 48, 67, 64, 62, 67, 55, 71, 62, 69, 66, 50, 52, 67, 71, 64, 50, 71, 67, 62, 48, 67, 64, 72, 57, 64, 72, 69, 62, 55, 71, 67, 71, 64, 67, 52, 64, 67, 48, 72, 57, 72, 64, 69, 62, 67, 55, 71, 71, 67, 64, 52, 72, 67, 64, 48, 57, 69, 72, 64, 62, 71, 67, 55, 71, 67, 64, 52, 72, 48, 67, 64, 62, 67, 55, 71, 62, 69, 66, 50, 52, 67, 71, 64, 50, 71, 67, 62, 48, 67, 64, 72, 64, 73, 69, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 64, 69, 72, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 57, 64, 72, 69, 62, 55, 71, 67, 71, 64, 67, 52, 64, 67, 48, 72, 57, 72, 64, 69, 62, 67, 55, 71, 71, 67, 64, 52, 72, 67, 64, 48, 57, 69, 72, 64, 62, 71, 67, 55, 71, 67, 64, 52, 72, 48, 67, 64, 62, 67, 55, 71, 62, 69, 66, 50, 52, 67, 71, 64, 50, 71, 67, 62, 48, 67, 64, 72, 64, 73, 69, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 64, 69, 72, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 64, 69, 72, 66, 69, 73, 66, 74, 69, 69, 71, 75, 66, 71, 76, 68, 64, 72, 64, 67, 64, 69, 72]"
2 unlimited,tribal dance,come on check it out ya'll & (come on come on!) & check it out the tribal dance & feel the force this is your chance & to get control and do the tribal dance & people started dancing a long time ago & the bass was fast but then again it was slow & soul house rhythm and blues & it doesn't matter what music you choose & strike up a dance is your chance & to come with me and do the tribal dance & you've got to move it with a temperature & into the rhythm that the fire burns & so get into it-- get into the trance & this is the rhythm of the tribal dance the tribal dance & it started with a tribe who discovered the vibe & who moved to the rhythm just the way they liked & you hear the treble you hear the bass & the are-a-why yeah is on the case & feel the fire feel the flame & do your thing now don't be ashamed & i have to go now no offense & i've hooked you up into the tribal dance & get into it & get into it & get into the trance & you've got to do the tribal dance & check it out (come on!) & take your chance! & check it out (come on!) & take your chance! & check it out (come on!) & take your chance! & tribal dance! tribal dance tribal dance! & yeah! oh! tribal dance! tribal dance! & you've got to move it with a temperature & into the rhythm that the fire burns! & so get into it get into the trance & this is the rhythm of the tribal dance the tribal dance &,43.95973154362416,75.83892617449665,32.21476510067114,72.0,257.1263568331014,"[65, 33, 38, 0, 52, 49, 29, 55, 47, 119]","[65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 53, 70, 58, 46, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 53, 70, 58, 46, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 53, 70, 58, 46, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 68, 51, 44, 56, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 66, 49, 42, 54, 63, 46, 39, 51, 65, 48, 41, 53, 65, 48, 41, 53, 65, 48, 41, 53, 70, 53, 46, 58, 70, 53, 46, 58, 68, 51, 44, 56, 68, 51, 44, 56]"
2 unlimited,let the beat control your body,let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & now the my beat control your body! & let my beat let my beat & control your body & the beat is runnin' through your veins & control your body & when you let it penetrate your brain & the booming system which plays in places & move your system change these spaces & when i'm on the mic you can't refuse & no one ever came to preach i came to amuse & techno making no mistakin' never faking & always breaking it down hey to a party & now let my beat control your body! & let the beat control your body & let the beat control your body & let the beat control your body & now let my beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let my beat let my beat & it's my beat now it's my beat & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body yeah & let my beat let my beat & down with the forces how we go & second to first just you to show & you just can't stand still 'cause you gotta move & you feel the bass line you feel the groove & my beat accepts you just as you are & it drives you away just like a fast car & it's my beat it belongs to me & so let my beat control your body! & let the beat control your body & let the beat control your body & let the beat control your body & let the beat control your body! & let the beat control your body & let the beat control your body & let the beat control your body & now let my beat control your body! & let the beat control your body! &,35.148514851485146,79.95049504950495,20.544554455445542,81.0,257.07412095220855,"[53, 80, 39, 55, 85, 118, 38, 50, 48, 48]","[55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 59, 53, 59, 59, 59, 59, 59, 59, 61, 56, 61, 59, 59, 61, 59, 59, 63, 68, 68, 63, 66, 61, 68, 63, 66, 71, 61, 66, 68, 63, 63, 68, 63, 68, 71, 66, 73, 68, 71, 66, 68, 63, 63, 68, 68, 63, 61, 66, 68, 63, 71, 66, 63, 68, 63, 68, 63, 68, 66, 71, 73, 68, 71, 66, 63, 68, 66, 61, 68, 63, 59, 63, 61, 61, 61, 59, 59, 59, 61, 56, 59, 59, 59, 59, 59, 59, 61, 56, 59, 59, 59, 59, 59, 59, 59, 59, 61, 63, 63, 61, 56, 56, 54, 56, 54, 56, 56, 54, 56, 63, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 56, 56, 59, 63, 59, 56, 61, 59, 59, 59, 59, 59, 59, 59, 56, 61, 59, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 59, 53, 59, 59, 59, 59, 59, 59, 61, 56, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 61, 59, 59, 61, 59, 59, 63, 68, 68, 63, 66, 61, 68, 63, 66, 71, 61, 66, 68, 63, 63, 68, 63, 68, 71, 66, 73, 68, 71, 66, 68, 63, 63, 68, 68, 63, 61, 66, 68, 63, 71, 66, 63, 68, 63, 68, 63, 68, 66, 71, 73, 68, 71, 66, 63, 68, 66, 61, 68, 63, 59, 59, 61, 59, 59, 59, 61, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 63, 59, 61, 59, 61, 59, 63, 62, 63, 59, 61, 59, 61, 59, 63, 62, 63, 59, 61, 59, 61, 59, 63, 62, 63, 59, 61, 59, 61, 59, 63, 62, 59, 56, 54, 57, 56, 54, 57, 63, 61, 59, 61, 59, 59, 59, 61, 59, 61, 59, 59, 59, 59, 59, 59, 61, 59, 58, 58, 59, 59, 59, 58, 58, 59, 63, 56, 56, 59, 59, 63, 56, 56, 59, 61, 63, 59, 59, 59, 59, 59, 59, 61, 63, 56, 59, 56, 59, 56, 61, 59, 59, 59, 61, 59, 59, 59, 59, 61, 56, 59, 59, 61, 59, 56, 54, 63, 56, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 59, 53, 59, 59, 59, 59, 59, 59, 61, 56, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 53, 55, 55, 56, 55, 55, 55, 54, 59, 53, 59, 59, 59, 59, 59, 59, 61, 56, 63, 68, 68, 63, 66, 61, 68, 63, 66, 71, 61, 66, 68, 63, 63, 68, 63, 68, 71, 66, 73, 68, 71, 66, 68, 63, 63, 68, 68, 63, 61, 66, 68, 63, 71, 66, 63, 68, 63, 68, 63, 68, 66, 71, 73, 68, 71, 66, 63, 68, 66, 61, 68, 63, 55, 55, 56, 55, 55, 55, 54, 53]"
